gender,age,age_o,samerace,attractive_o,sincere_o,intelligence_o,funny_o,ambition_o,shared_interests_o,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,match,age_d,relative_attractive,relative_sincere,relative_intelligence,relative_funny,relative_ambition,relative_shared
1,30.0,21.0,0,4.0,7.0,7.0,4.0,7.0,3.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,9.0,5.0,6.0,5.0,5.0,7.0,-0.06,6.0,5.0,5.0,6.0,0,9.0,1.8,1.0,1.5,1.25,0.25,0.35
1,30.0,21.0,0,5.0,6.0,7.0,6.0,6.0,6.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,5.0,6.0,6.0,4.0,7.0,4.0,0.21,6.0,5.0,6.0,5.0,0,9.0,1.0,1.2,1.5,1.0,0.35,0.2
1,30.0,27.0,1,5.0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,6.0,6.0,6.0,5.0,6.0,4.0,0.04,6.0,5.0,6.0,6.0,0,3.0,1.2,1.2,1.5,1.25,0.3,0.2
1,30.0,25.0,1,3.0,8.0,9.0,8.0,10.0,5.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,6.0,7.0,5.0,5.0,5.0,2.0,-0.05,6.0,5.0,6.0,5.0,0,5.0,1.2,1.4,1.25,1.25,0.25,0.1
1,30.0,23.0,1,3.0,7.0,6.0,4.0,6.0,2.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,-0.05,6.0,5.0,6.0,6.0,0,7.0,1.0,1.2,1.5,1.5,0.3,0.3
1,30.0,22.0,0,1.0,4.0,5.0,4.0,4.0,4.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,7.0,5.0,6.0,6.0,4.0,5.0,-0.28,6.0,5.0,7.0,6.0,0,8.0,1.4,1.0,1.5,1.5,0.2,0.25
1,30.0,23.0,1,5.0,5.0,5.0,7.0,7.0,6.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,9.0,5.0,6.0,3.0,6.0,3.0,0.09,6.0,5.0,6.0,6.0,0,7.0,1.8,1.0,1.5,0.75,0.3,0.15
1,30.0,24.0,1,2.0,3.0,4.0,2.0,6.0,2.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,7.0,6.0,6.0,5.0,7.0,5.0,-0.27,6.0,5.0,6.0,2.0,0,6.0,1.4,1.2,1.5,1.25,0.35,0.25
1,30.0,27.0,0,7.0,9.0,8.0,7.0,8.0,8.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,5.0,7.0,7.0,6.0,5.0,5.0,0.06,6.0,5.0,6.0,4.0,0,3.0,1.0,1.4,1.75,1.5,0.25,0.25
1,30.0,30.0,1,4.0,5.0,6.0,7.0,7.0,4.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,5.0,6.0,7.0,6.0,6.0,3.0,-0.18,6.0,5.0,6.0,6.0,0,0.0,1.0,1.2,1.75,1.5,0.3,0.15
1,30.0,21.0,0,3.0,3.0,5.0,3.0,5.0,3.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,5.0,6.0,7.0,7.0,7.0,6.0,0.12,6.0,5.0,6.0,6.0,0,9.0,1.0,1.2,1.75,1.75,0.35,0.3
1,30.0,25.0,1,5.0,6.0,8.0,8.0,7.0,8.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,7.0,5.0,6.0,5.0,6.0,4.0,-0.21,6.0,5.0,6.0,3.0,0,5.0,1.4,1.0,1.5,1.25,0.3,0.2
1,30.0,26.0,1,1.0,3.0,5.0,1.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,6.0,6.0,6.0,5.0,8.0,4.0,0.16,6.0,5.0,5.0,6.0,0,4.0,1.2,1.2,1.5,1.25,0.4,0.2
1,30.0,23.0,0,7.0,9.0,7.0,7.0,4.0,3.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,6.0,7.0,7.0,6.0,6.0,6.0,-0.14,6.0,5.0,6.0,5.0,0,7.0,1.2,1.4,1.75,1.5,0.3,0.3
1,30.0,24.0,0,5.0,5.0,8.0,8.0,5.0,7.0,20.0,20.0,25.0,25.0,5.0,5.0,8.0,7.0,9.0,9.0,3.0,3.0,7.0,6.0,5.0,5.0,6.0,0.12,6.0,5.0,5.0,6.0,1,6.0,0.6,1.4,1.5,1.25,0.25,0.3
1,22.0,21.0,0,7.0,7.0,7.0,5.0,6.0,3.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,3.0,8.0,5.0,5.0,8.0,3.0,-0.08,5.0,2.0,4.0,2.0,0,1.0,0.9,1.2,1.25,1.25,0.4,0.0
1,22.0,21.0,0,6.0,6.0,6.0,8.0,6.0,5.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,4.0,6.0,6.0,4.0,3.0,3.0,0.58,5.0,2.0,3.0,2.0,0,1.0,1.2,0.9,1.5,1.0,0.15,0.0
1,22.0,22.0,1,8.0,7.0,8.0,8.0,8.0,6.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,9.0,5.0,9.0,3.0,0.11,5.0,2.0,5.0,7.0,0,0.0,1.8,1.2,2.25,1.25,0.45,0.0
1,22.0,27.0,0,7.0,8.0,7.0,9.0,6.0,4.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,5.0,6.0,8.0,5.0,8.0,3.0,0.52,5.0,2.0,4.0,3.0,0,5.0,1.5,0.9,2.0,1.25,0.4,0.0
1,22.0,21.0,0,5.0,4.0,3.0,3.0,2.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,0.43,5.0,2.0,7.0,3.0,0,1.0,2.1,1.05,1.75,1.25,0.25,0.0
1,22.0,25.0,1,8.0,8.0,7.0,8.0,7.0,6.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,8.0,5.0,5.0,4.0,0.45,5.0,2.0,6.0,6.0,0,3.0,2.1,1.05,2.0,1.25,0.25,0.0
1,22.0,26.0,1,3.0,1.0,2.0,2.0,2.0,3.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,9.0,4.0,0.28,5.0,2.0,6.0,7.0,0,4.0,1.8,1.2,1.75,1.75,0.45,0.0
1,22.0,27.0,1,8.0,5.0,6.0,9.0,4.0,6.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,3.0,6.0,6.0,5.0,4.0,4.0,0.57,5.0,2.0,4.0,3.0,0,5.0,0.9,0.9,1.5,1.25,0.2,0.0
1,22.0,24.0,0,8.0,5.0,6.0,7.0,5.0,5.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,3.0,5.0,5.0,6.0,5.0,3.0,0.5,5.0,2.0,4.0,3.0,0,2.0,0.9,0.75,1.25,1.5,0.25,0.0
1,25.0,21.0,1,9.0,9.0,10.0,9.0,9.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,6.0,7.0,8.0,4.0,6.0,4.0,0.28,4.0,4.0,6.0,6.0,0,4.0,1.2,1.4,1.6,0.8,0.3,0.6
1,25.0,21.0,1,7.0,7.0,6.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,8.0,6.0,7.0,3.0,-0.23,4.0,4.0,6.0,5.0,0,4.0,1.4,1.6,1.6,1.2,0.35,0.45
1,25.0,25.0,0,8.0,8.0,9.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,8.0,6.0,5.0,0.06,4.0,4.0,8.0,4.0,0,0.0,1.8,1.6,1.4,1.6,0.3,0.75
1,25.0,23.0,0,5.0,8.0,8.0,7.0,7.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,0.02,4.0,4.0,8.0,6.0,0,2.0,1.8,1.6,1.4,1.4,0.35,1.2
1,25.0,22.0,0,7.0,5.0,6.0,8.0,6.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,8.0,7.0,6.0,5.0,0.2,4.0,4.0,7.0,5.0,0,3.0,1.4,1.6,1.6,1.4,0.3,0.75
1,25.0,27.0,1,6.0,8.0,9.0,9.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,0.0,4.0,4.0,6.0,3.0,0,2.0,1.4,1.4,1.6,1.4,0.35,0.9
1,25.0,30.0,0,6.0,7.0,8.0,5.0,7.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,-0.15,4.0,4.0,8.0,6.0,0,5.0,1.4,1.4,1.6,1.6,0.4,1.05
1,25.0,21.0,1,7.0,8.0,8.0,7.0,8.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,-0.01,4.0,4.0,6.0,9.0,1,4.0,1.6,1.6,1.4,1.2,0.35,0.9
1,25.0,25.0,0,7.0,9.0,9.0,9.0,9.0,10.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,5.0,6.0,5.0,0.18,4.0,4.0,7.0,4.0,1,0.0,1.6,1.6,2.0,1.0,0.3,0.75
1,25.0,26.0,0,4.0,5.0,8.0,8.0,10.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,7.0,7.0,10.0,5.0,0.0,4.0,4.0,8.0,4.0,1,1.0,1.6,1.6,1.4,1.4,0.5,0.75
1,25.0,27.0,0,6.0,5.0,5.0,4.0,4.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,6.0,8.0,8.0,6.0,8.0,3.0,-0.01,4.0,4.0,7.0,4.0,0,2.0,1.2,1.6,1.6,1.2,0.4,0.45
1,25.0,23.0,0,9.0,9.0,9.0,8.0,5.0,3.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,-0.36,4.0,4.0,8.0,6.0,1,2.0,1.6,1.4,1.4,1.6,0.4,0.6
1,27.0,30.0,0,7.0,9.0,7.0,7.0,10.0,5.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,6.0,8.0,8.0,8.0,8.0,5.0,-0.46,7.0,5.0,7.0,7.0,0,3.0,2.1,0.8,1.6,1.2,0.8,0.5
1,23.0,21.0,0,7.0,4.0,6.0,4.0,4.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,2.0,8.0,8.0,3.0,2.0,2.0,0.44,2.0,1.0,5.0,3.0,0,2.0,0.5,0.8,2.8,0.45,0.0,0.3
1,23.0,27.0,0,3.0,4.0,5.0,4.0,4.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,-0.52,2.0,1.0,2.0,1.0,0,4.0,0.5,0.2,1.05,0.3,0.0,0.15
1,23.0,21.0,0,7.0,6.0,5.0,4.0,4.0,4.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,4.0,6.0,4.0,1.0,1.0,1.0,-0.57,2.0,1.0,2.0,5.0,0,2.0,1.0,0.6,1.4,0.15,0.0,0.15
1,23.0,25.0,1,6.0,5.0,8.0,7.0,10.0,8.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,6.0,4.0,7.0,6.0,2.0,2.0,0.11,2.0,1.0,3.0,3.0,0,2.0,1.5,0.4,2.45,0.9,0.0,0.3
1,23.0,23.0,1,6.0,7.0,6.0,5.0,6.0,6.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,7.0,3.0,5.0,5.0,3.0,2.0,0.05,2.0,1.0,6.0,6.0,0,0.0,1.75,0.3,1.75,0.75,0.0,0.3
1,23.0,22.0,0,1.0,2.0,6.0,1.0,6.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,8.0,4.0,4.0,7.0,5.0,3.0,0.2,2.0,1.0,6.0,2.0,0,1.0,2.0,0.4,1.4,1.05,0.0,0.45
1,23.0,22.0,1,6.0,7.0,7.0,4.0,6.0,6.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,5.0,8.0,5.0,3.0,3.0,3.0,-0.05,2.0,1.0,6.0,5.0,0,1.0,1.25,0.8,1.75,0.45,0.0,0.45
1,23.0,23.0,1,5.0,5.0,5.0,2.0,4.0,3.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,3.0,5.0,6.0,2.0,6.0,4.0,-0.27,2.0,1.0,4.0,7.0,0,0.0,0.75,0.5,2.1,0.3,0.0,0.6
1,23.0,24.0,1,4.0,6.0,5.0,5.0,5.0,5.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,7.0,7.0,7.0,4.0,5.0,5.0,-0.35,2.0,1.0,6.0,5.0,0,1.0,1.75,0.7,2.45,0.6,0.0,0.75
1,23.0,27.0,0,5.0,6.0,7.0,6.0,7.0,5.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,8.0,7.0,7.0,9.0,5.0,4.0,-0.41,2.0,1.0,8.0,1.0,0,4.0,2.0,0.7,2.45,1.35,0.0,0.6
1,23.0,30.0,1,7.0,5.0,9.0,1.0,9.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,6.0,9.0,8.0,6.0,5.0,4.0,0.3,2.0,1.0,6.0,6.0,0,7.0,1.5,0.9,2.8,0.9,0.0,0.6
1,23.0,21.0,0,3.0,3.0,4.0,2.0,2.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,6.0,6.0,8.0,2.0,8.0,1.0,-0.19,2.0,1.0,6.0,4.0,0,2.0,1.5,0.6,2.8,0.3,0.0,0.15
1,23.0,25.0,1,8.0,8.0,6.0,6.0,7.0,6.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,8.0,4.0,8.0,1.0,7.0,1.0,0.09,2.0,1.0,3.0,2.0,0,2.0,2.0,0.4,2.8,0.15,0.0,0.15
1,23.0,26.0,1,5.0,2.0,6.0,2.0,5.0,4.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,5.0,6.0,8.0,5.0,5.0,2.0,-0.47,2.0,1.0,5.0,4.0,1,3.0,1.25,0.6,2.8,0.75,0.0,0.3
1,21.0,21.0,0,5.0,8.0,8.0,5.0,8.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,0.62,1.0,2.0,6.0,3.0,0,0.0,0.9,1.2,1.2,1.8,0.35,0.9
1,21.0,27.0,0,3.0,6.0,7.0,5.0,5.0,4.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,4.0,6.0,7.0,6.0,5.0,5.0,0.03,1.0,2.0,4.0,2.0,0,6.0,0.6,1.2,1.05,1.8,0.25,0.75
1,21.0,21.0,0,6.0,6.0,5.0,7.0,5.0,6.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,-0.13,1.0,2.0,5.0,2.0,0,0.0,1.05,1.4,0.9,1.8,0.3,0.75
1,21.0,25.0,1,5.0,4.0,7.0,5.0,9.0,7.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,0.28,1.0,2.0,7.0,3.0,0,4.0,1.2,1.4,1.05,2.1,0.3,0.9
1,21.0,23.0,1,2.0,7.0,6.0,4.0,4.0,4.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,0.06,1.0,2.0,7.0,3.0,0,2.0,1.2,1.4,1.05,2.1,0.3,0.9
1,21.0,22.0,0,1.0,3.0,7.0,1.0,4.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,-0.31,1.0,2.0,7.0,3.0,0,1.0,1.2,1.4,1.05,1.8,0.3,1.05
1,21.0,22.0,1,6.0,8.0,8.0,5.0,7.0,5.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,5.0,7.0,6.0,7.0,5.0,5.0,0.42,1.0,2.0,5.0,4.0,0,1.0,0.75,1.4,0.9,2.1,0.25,0.75
1,21.0,23.0,1,3.0,7.0,8.0,6.0,7.0,5.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,6.0,4.0,0.11,1.0,2.0,5.0,4.0,0,2.0,0.9,1.4,1.05,1.8,0.3,0.6
1,21.0,27.0,0,4.0,7.0,6.0,6.0,9.0,4.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,0.17,1.0,2.0,7.0,3.0,0,6.0,0.9,1.4,1.05,2.1,0.3,0.75
1,21.0,30.0,1,9.0,9.0,8.0,9.0,7.0,9.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,-0.22,1.0,2.0,5.0,3.0,0,9.0,0.75,1.4,0.9,1.8,0.3,0.9
1,21.0,21.0,0,4.0,4.0,5.0,4.0,5.0,3.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,0.35,1.0,2.0,5.0,3.0,0,0.0,0.9,1.2,0.9,1.5,0.25,0.75
1,21.0,25.0,1,6.0,7.0,10.0,7.0,7.0,9.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,6.0,5.0,0.43,1.0,2.0,6.0,4.0,0,4.0,1.05,1.4,1.2,1.8,0.3,0.75
1,21.0,26.0,1,1.0,5.0,5.0,2.0,5.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,-0.15,1.0,2.0,6.0,3.0,0,5.0,0.9,1.2,0.9,2.1,0.25,0.75
1,21.0,23.0,0,2.0,9.0,9.0,3.0,8.0,3.0,15.0,20.0,15.0,30.0,5.0,15.0,5.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,0.32,1.0,2.0,5.0,3.0,0,2.0,1.05,1.4,1.05,2.1,0.35,0.75
1,28.0,21.0,0,6.0,8.0,7.0,7.0,7.0,2.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,-0.08,9.0,8.0,7.0,7.0,0,7.0,2.4,1.2,1.6,0.7,0.35,0.6
1,28.0,27.0,0,7.0,7.0,8.0,6.0,7.0,8.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,0.5,9.0,8.0,7.0,5.0,0,1.0,2.4,1.2,1.6,0.7,0.4,0.6
1,28.0,25.0,1,7.0,8.0,9.0,7.0,8.0,5.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,0.11,9.0,8.0,8.0,8.0,0,3.0,3.6,1.2,1.6,0.8,0.4,0.7
1,28.0,23.0,1,6.0,8.0,8.0,6.0,7.0,5.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,0.08,9.0,8.0,8.0,8.0,0,5.0,3.6,1.35,1.8,0.9,0.4,0.8
1,28.0,22.0,0,6.0,4.0,8.0,3.0,8.0,2.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,-0.07,9.0,8.0,8.0,8.0,0,6.0,3.2,1.2,1.6,0.8,0.4,0.7
1,28.0,23.0,1,7.0,7.0,8.0,7.0,9.0,7.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,0.16,9.0,8.0,7.0,5.0,0,5.0,2.4,1.2,1.6,0.7,0.4,0.6
1,28.0,24.0,1,7.0,7.0,7.0,6.0,6.0,6.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,0.4,9.0,8.0,8.0,8.0,0,4.0,3.2,1.2,1.8,0.8,0.45,0.7
1,28.0,27.0,0,7.0,6.0,9.0,8.0,9.0,9.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,7.0,0.5,9.0,8.0,7.0,7.0,0,1.0,3.2,1.35,1.8,0.8,0.45,0.7
1,28.0,30.0,1,8.0,7.0,5.0,6.0,7.0,4.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,9.0,9.0,7.0,9.0,7.0,-0.24,9.0,8.0,7.0,8.0,0,2.0,2.8,1.35,1.8,0.7,0.45,0.7
1,28.0,21.0,0,5.0,4.0,6.0,3.0,7.0,3.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,0.24,9.0,8.0,8.0,7.0,0,7.0,3.2,1.2,1.6,0.8,0.4,0.7
1,28.0,25.0,1,8.0,8.0,8.0,8.0,8.0,6.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,-0.2,9.0,8.0,8.0,6.0,1,3.0,3.2,1.05,1.6,0.8,0.4,0.6
1,28.0,26.0,1,9.0,8.0,8.0,5.0,6.0,7.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,0.77,9.0,8.0,6.0,7.0,0,2.0,2.8,1.2,1.6,0.7,0.4,0.6
1,28.0,27.0,1,7.0,7.0,7.0,4.0,7.0,4.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,0.46,9.0,8.0,7.0,7.0,0,1.0,2.8,1.2,1.6,0.7,0.4,0.7
1,28.0,23.0,0,3.0,9.0,9.0,3.0,9.0,5.0,40.0,15.0,20.0,10.0,5.0,10.0,8.0,9.0,8.0,8.0,8.0,6.0,9.0,9.0,8.0,9.0,6.0,0.22,9.0,8.0,6.0,6.0,0,5.0,2.4,1.35,1.8,0.8,0.45,0.6
1,28.0,21.0,0,6.0,8.0,7.0,6.0,8.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,5.0,-0.2,5.0,2.0,5.0,5.0,0,7.0,2.0,1.4,1.4,1.4,0.0,0.0
1,28.0,27.0,0,4.0,5.0,5.0,4.0,5.0,4.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,4.0,7.0,7.0,6.0,6.0,5.0,0.33,5.0,2.0,6.0,4.0,0,1.0,1.6,1.4,1.4,1.2,0.0,0.0
1,28.0,21.0,0,6.0,7.0,6.0,6.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,9.0,7.0,0.35,5.0,2.0,7.0,5.0,0,7.0,2.4,1.4,1.4,1.4,0.0,0.0
1,28.0,25.0,1,5.0,8.0,8.0,6.0,9.0,6.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,5.0,-0.15,5.0,2.0,7.0,5.0,0,3.0,3.2,1.8,1.8,1.8,0.0,0.0
1,28.0,23.0,1,2.0,8.0,7.0,2.0,7.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,6.0,0.16,5.0,2.0,7.0,4.0,0,5.0,3.2,1.6,1.4,1.6,0.0,0.0
1,28.0,22.0,0,2.0,4.0,7.0,3.0,6.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,7.0,-0.06,5.0,2.0,8.0,5.0,0,6.0,3.6,1.8,1.6,1.8,0.0,0.0
1,28.0,22.0,1,6.0,7.0,6.0,4.0,6.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,5.0,8.0,7.0,7.0,7.0,5.0,-0.16,5.0,2.0,6.0,6.0,0,6.0,2.0,1.6,1.4,1.4,0.0,0.0
1,28.0,23.0,1,3.0,5.0,8.0,4.0,7.0,6.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,8.0,6.0,0.21,5.0,2.0,6.0,5.0,0,5.0,2.4,1.6,1.6,1.4,0.0,0.0
1,28.0,24.0,1,4.0,5.0,6.0,4.0,5.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,0.26,5.0,2.0,7.0,6.0,0,4.0,3.2,1.6,1.6,1.6,0.0,0.0
1,28.0,27.0,0,7.0,6.0,9.0,8.0,9.0,9.0,40.0,20.0,20.0,20.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,0.19,5.0,2.0,7.0,5.0,0,1.0,2.8,1.6,1.6,1.4,0.0,0.0
